trade_date,stock_id,subject_key,subject_name,final_cycle_state,final_mainline_alive,state_transition_type,cycle_score_mainline_strength,cycle_score_repair,cycle_score_divergence,cycle_score_fade_watch,cycle_score_fade_confirmed,cycle_alive_pass
2026-04-15,002475,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,300459,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,300150,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,603486,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,002139,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,301187,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,002214,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,002415,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,301337,9035034,,divergence,False,,32.7,41.02,75.15,36.45,22.68,False
2026-04-15,600479,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,300888,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,600062,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,001206,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,000650,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,000538,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,002511,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,003006,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,301283,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,605009,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,603205,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,603238,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,300658,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,002291,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,300877,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,002950,9035051,,divergence,False,,32.7,51.1,66.75,11.25,7.0,False
2026-04-15,603717,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,600152,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,600348,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,600116,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002170,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,603026,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,300750,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,000166,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,600999,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002769,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,603659,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,000709,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,003022,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,601608,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,003027,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,688707,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,600884,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002866,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,601069,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002057,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,000629,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002326,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,605589,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,000009,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002324,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,301238,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,300758,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,002915,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,300037,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,300890,9035101,,divergence,False,,32.7,40.408,75.66,51.095,37.632,False
2026-04-15,600350,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,601728,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600941,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,000948,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600050,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,000158,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,000032,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002803,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600415,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,000719,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600633,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002315,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,300592,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,688023,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002152,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,603888,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600476,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002757,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600477,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002065,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,600336,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,300987,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,300738,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,688158,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002467,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,000938,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,002642,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,603825,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,603000,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,601929,9035109,,divergence,False,,27.42,32.744,61.58,41.94,30.596,False
2026-04-15,300559,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,002878,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,000829,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,000793,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,603398,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,001308,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,002919,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,603721,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,001229,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300494,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,600571,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300067,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300002,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,002174,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300043,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300235,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,688004,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300622,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300459,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300315,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,603888,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,301052,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300148,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,300031,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,301101,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,002292,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,600738,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,601599,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,002354,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,600640,9035171,,divergence,False,,35.3,41.774,78.855,50.385,37.996,False
2026-04-15,000785,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,002798,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,603515,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,301367,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,600337,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,603551,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,000541,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,001322,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,001323,9035185,,divergence,False,,55.26,60.208,91.66,19.98,12.432,False
2026-04-15,300520,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,300308,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,600624,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,600571,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,300240,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,000027,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,600635,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,603878,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,002819,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,002029,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,002054,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,600606,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,002386,9035331,,divergence,False,,30.06,40.104,65.68,31.14,19.376,False
2026-04-15,002221,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,603334,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,000803,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,300664,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,688196,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,603822,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,300072,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,301305,9035446,,start,False,,15.907,20.44,42.2,45.0,41.5,False
2026-04-15,300580,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603809,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603009,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,003033,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,301538,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,300853,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,688017,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,301368,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603728,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603278,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603662,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603583,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,688698,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,002747,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,688165,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,688320,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,605488,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,003021,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,300100,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,301596,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,300660,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,603667,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,688160,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,300007,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,300503,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,002009,9035538,,divergence,False,,32.7,41.056,75.12,36.36,22.624,False
2026-04-15,600839,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600880,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,688629,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,601107,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000888,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000628,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600674,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000598,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,601811,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,002926,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600039,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,601838,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000858,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600331,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000568,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,688120,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,002480,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000801,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,002697,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,603053,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,000558,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600793,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,300540,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,300987,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600558,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,001337,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,600979,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,300370,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,002312,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,002386,9035559,,divergence,False,,35.3,46.832,74.64,26.97,16.128,False
2026-04-15,002047,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,600185,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,000507,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,000532,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002016,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,300050,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,000659,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002717,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002492,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002400,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,300781,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,600325,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002285,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002431,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002319,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,300340,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002663,9035600,,start,False,,18.407,25.44,47.2,47.065,41.5,False
2026-04-15,002645,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,603279,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,300316,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,002073,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,300522,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,301622,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688755,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688170,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,600116,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,600259,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,603389,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,600172,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,603072,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,300945,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688605,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688211,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,600366,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,300127,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,300263,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,603659,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,000831,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688077,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,000969,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,000795,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688147,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,300631,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,600281,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,002046,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,603257,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,688707,9035716,,divergence,False,,32.7,39.886,76.095,39.74,24.444,False
2026-04-15,002990,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,688610,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300790,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,002689,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,002690,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,301360,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300853,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300508,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,301218,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300203,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,603011,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,603297,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300691,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300802,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,002139,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300701,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,600288,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,688003,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,002338,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,301510,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,301330,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,688322,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,603656,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300195,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,688088,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,300479,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,301312,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,688115,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,003028,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,002230,9035874,,divergence,False,,53.68,54.768,98.61,37.08,23.072,False
2026-04-15,301248,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,301396,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300020,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,688109,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002236,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300935,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300044,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002638,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,001229,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002090,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300036,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,605178,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,000541,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002593,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300889,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002960,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002111,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,000925,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,301027,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300462,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002835,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,688232,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,603421,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002410,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300232,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300150,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,300989,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,603303,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,688051,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,002214,9035878,,divergence,False,,53.68,55.272,98.19,35.82,22.288,False
2026-04-15,688622,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,688283,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,688112,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,688755,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,688600,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,688056,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,300203,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
2026-04-15,688337,9035925,,divergence,False,,32.7,46.6,70.5,22.5,14.0,False
